Frame,Timestamp,left_elbow,right_elbow,left_knee,right_knee,left_shoulder,right_shoulder,left_hip,right_hip
185,1717570682.0709407,105.33252214075132,124.863195977289,169.39655988017705,158.70264595096626,101.76215469919947,93.95586511426052,171.2687338884984,177.95459151111277
186,1717570682.1309419,113.5685485932083,126.67670451645498,163.68391805030825,158.98847934680916,102.2873703298504,93.95586511426052,165.59156272797483,177.56560102808814
187,1717570682.1809375,120.79251187281993,127.48157312055778,157.95896478446758,159.75350947461453,101.87499061931841,93.08264488196465,163.57585747028165,170.5585934303839
188,1717570682.2209337,131.22339297328608,125.35034989496256,162.27237054562227,161.03158633669963,101.19902601466663,93.91191543498098,163.3413550715324,172.7961182094905
189,1717570682.2709312,141.37502906195317,126.75224733991811,162.0782732604345,159.2390351265791,101.05159351765832,94.6629535972379,164.38298174754243,172.9345839550308
190,1717570682.320928,153.7754843644236,124.97815000735804,168.5138205322253,161.547966659292,101.22823871444054,94.00231061640403,163.86172142513945,177.02197934805022
191,1717570682.380937,161.0767945256209,133.13991786230142,165.6997225508144,160.8458950605329,101.4394386302193,95.63922153978126,163.03672178474727,177.06432655357884
192,1717570682.420935,170.22286898458526,131.42952289134013,169.56986162985743,163.11660726942745,101.4394386302193,97.3103190000918,165.45500511913437,175.49805911795977
193,1717570682.4709313,172.9904780108219,119.31839273015817,168.4260335447207,168.2350907517785,101.91433341879677,99.4085673310882,165.2515367376506,169.43000877917294
194,1717570682.5209138,172.2552894535771,116.45314550001177,163.69750700987044,163.72584715429454,102.85615191824975,101.37159339970447,166.69268613945619,173.8005338521987
195,1717570682.5609322,170.28209893336353,119.51751828595167,163.19745376420093,168.48267995696878,104.05437432591488,101.48705073362879,165.13266406960778,170.4304756567054
196,1717570682.6209226,172.65125975467924,118.4381639025853,162.87970641484765,170.7596427320179,104.74165884778611,100.91894602845758,164.0897068390968,171.3219933452086
197,1717570682.6709063,170.32609708769127,120.8048472274767,176.9560098960351,173.90596205830352,106.22019369560279,100.07869035379866,163.34344763256368,170.86363766869061
198,1717570682.7109177,172.49760505110075,113.93752591203327,177.75198766508052,176.49646835521554,108.3527454653895,101.63659184503831,162.55727903412043,170.9245964072914
199,1717570682.7709002,171.5840730054736,116.80920785052103,179.65484887683587,179.63622216113544,108.77881020392151,100.76800916386719,161.04468414900853,169.18827913859343
200,1717570682.8108978,173.96909962883092,112.67453647678462,170.15496745031746,175.2363583092738,109.0598493082474,100.76800916386719,159.25946376690476,173.27466048856698
201,1717570682.8608942,175.33726066374535,118.21959532704588,156.18834574902723,175.2363583092738,108.69898280418113,100.95406264339834,160.16707751258843,173.634452401115
202,1717570682.9008925,173.405484967772,119.60294324003235,145.60730390208101,175.96580104849753,107.9044475062482,102.03059609653786,157.3978048041124,174.10197721461807
203,1717570682.960888,174.45740182516542,112.2081939322097,156.29957099188366,176.06667379553184,108.51715218045453,101.51157591330377,163.16071196800448,174.54147305709006
204,1717570683.0108826,170.66243704937295,107.72543983464735,172.92447521532685,179.34596699897818,108.51715218045453,103.05587088866372,159.97858106321087,172.90509178259546
205,1717570683.0508842,169.62467492515898,108.11752392916952,172.43857157233305,178.66141497000436,108.27282197914043,104.1581203854081,149.8242269807177,172.00942660948354
206,1717570683.1008775,169.62467492515898,107.8708735784796,175.35672741688114,176.90594194108286,109.00598419603678,103.67160851920164,150.69415822873944,171.2538377374448
207,1717570683.1508741,169.62467492515898,105.49648970071965,171.7149548299621,178.45184230102205,108.29049495190291,105.26714804982899,150.50073170152928,171.2538377374448
208,1717570683.190874,169.23746277685754,108.30786713759147,175.13166762531483,178.43064519525103,108.5529452599858,106.40010201128342,158.98967558203398,171.66255556115325
209,1717570683.2408755,168.9861671096486,109.3845156793578,178.6187704065606,176.61755771990306,109.52876875087138,105.6755741876068,172.50820301083124,170.67191497422513
210,1717570683.2908697,168.9861671096486,111.98348086400154,179.0759546472273,176.53313178295048,109.58519924429258,106.79443142953744,170.69794528870116,171.55102474171716
211,1717570683.3408628,166.28791589945808,111.78947783731289,176.09330462249966,175.22814052248535,110.58630892540394,106.05187495508858,167.6020043455532,170.81327400536233
212,1717570683.38086,166.02179714654056,110.78422747040213,171.0801562163377,174.1467635614185,110.93157911063376,107.17197691637566,164.94027236532173,171.0577251075062
213,1717570683.4308567,166.95314530280416,113.82322044263546,176.0798837087125,175.02561479789247,110.85184262991599,106.08967470301747,161.84107826156514,171.0886138750465
214,1717570683.4808588,166.4737945090402,122.7282813291703,173.04704253182607,175.5870879060164,110.0032810913173,103.42738456464963,163.41888640333934,169.37145200631375
215,1717570683.530867,166.4737945090402,125.88864295521603,169.6325580213455,179.84199756146472,110.0546674268787,103.37599822908822,165.4294914867158,171.72922081292307
216,1717570683.5808513,168.98451861858948,126.42061209389226,171.93986396390548,171.5037054178302,108.15398067617788,102.36927880394626,166.9693297753394,175.5366996560097
217,1717570683.630847,169.5206189983639,126.16324929021172,173.08877288097534,172.50414236027012,106.73079601120716,103.41902221127799,166.8915423065352,174.75286109838356
218,1717570683.6908603,174.16462350176658,128.3151267802143,173.89373428273606,166.8406642735042,105.89115255929728,102.20955672391403,169.8588067666051,176.35700718503458
219,1717570683.730856,178.46277035343826,130.06931569359293,174.11332738004805,170.05383437256114,104.16360670516049,103.10063072890591,170.46387024049417,175.20646226214973
220,1717570683.7908347,178.2392014547157,133.1041420222469,172.50454196258784,168.35463467863687,100.81453812839375,103.98971450339997,169.9149061407965,173.87811463606744
221,1717570683.8308346,177.8600501063181,133.52336914086794,169.18359766464692,169.33113001381057,101.14270614854038,105.46634536253202,168.49332046678185,170.75879415037858
222,1717570683.880834,179.17565717915485,130.20796595306803,164.8672556933309,166.36609650489012,100.38513008672247,107.63085032683276,167.34744349944202,170.89773957001955
223,1717570683.930829,180.0,126.04106658661456,159.99330526225975,164.3437946887016,99.82206494519244,110.22920797402051,166.24189983077915,170.38804257663023
224,1717570683.9808245,177.93618027154304,122.14241968025922,155.5469578636703,156.39376315312995,99.8411317596344,112.71930622151905,165.94654025268989,172.4193235872624
225,1717570684.020823,175.99582705929063,121.22657936531004,155.67004205566934,162.10437937322595,99.67897299867776,113.6165621130159,166.1294841960387,172.78104422793655
226,1717570684.080817,161.7980948986789,117.15020542998832,159.05604298264726,163.98022301725706,104.2061928790783,113.41901924415157,168.27823235673827,170.61902045890477
227,1717570684.1208363,152.60555783492148,114.33613162425516,165.70899867028305,163.3391320358959,105.72421957620978,114.29086614738301,169.18724161014217,172.32758840022046
228,1717570684.1908107,138.3664606634298,115.23936863237773,165.68097783582294,164.34619065138992,108.43494882292202,113.57470620191259,170.3263424644265,172.63710218484906
229,1717570684.2308145,127.24822084570329,112.94666345841819,167.66965579361602,168.30422754118072,109.15886419228708,115.35967000187455,173.0453998540498,169.21262460970567
230,1717570684.280827,123.66041132805205,112.39631572916659,173.67149729429102,178.64280206426855,110.26408106726954,114.95506027535703,174.1756064861471,165.24853756623847
231,1717570684.3308198,118.58921540312228,111.52706715066265,171.64293491765358,171.52885536698517,111.37062226934319,115.82430885386097,174.18497769384015,162.328949638008
232,1717570684.3808174,116.38821291293857,111.09680184028036,174.0531369460265,173.36748538486154,110.38045343246456,116.8877975943424,175.2755483028291,162.01857030303597
233,1717570684.4308121,113.52205367726908,114.21535748790401,167.6609127216738,173.88754781463055,110.7055678539004,114.73920343397958,171.69603843206158,172.4792290398189
234,1717570684.4808137,113.24708618106136,115.2170428810754,166.41727565803149,172.04144138330557,111.68795264551191,114.09097597238875,170.5909709577258,172.4824114277185
235,1717570684.5407884,111.5713071912546,116.773588125256,168.06643725093988,168.17851165939277,111.33344024412155,115.16566481444852,171.5752210525996,175.6012946450045
236,1717570684.590801,110.58264647332209,118.39626404797534,168.49226930308717,168.21061612718321,110.98988110818443,113.54298889172918,172.98485078300246,174.56410417195983
237,1717570684.640799,114.11159338046362,121.95554780313935,166.711345865238,170.75388725443676,109.45846306867149,113.72489007700011,171.9637737707638,173.37016624034067
238,1717570684.6808002,115.4407233470735,122.8702067800782,168.42724469274327,169.54991739233458,108.75329306294188,113.51540110579086,172.34527337388965,173.58637570280305
239,1717570684.730782,114.43661700719993,127.94876803965107,170.31869960456285,170.53767779197437,107.72416922103764,111.41229841480558,172.3238252182405,173.58637570280305
240,1717570684.7807782,115.76574697380981,130.26441696497056,171.31996767289237,171.47686873770996,107.02134847797026,109.68277837859688,172.3238252182405,173.58637570280305
241,1717570684.8407857,116.08187585319229,131.8289602727506,172.42146452514024,171.67793260720947,106.00388570855718,108.27391136743182,172.3836953944784,173.23067313929758
242,1717570684.8907864,116.56505117707799,132.23244500780936,171.19410004825525,169.2157021324374,106.64346959898775,108.41575425763907,170.63130578734837,175.26018687080835
243,1717570684.9507663,121.711345865238,134.30479625188798,172.18470645323313,169.2157021324374,107.68735948975755,105.62462754422643,171.58711894959345,175.1221915222366
244,1717570684.9907625,121.87536275158905,137.63675842614046,171.59835570015952,169.46081627137175,108.40415751904818,103.8013650897326,172.107638105137,174.59378782770537
245,1717570685.030774,122.77758391311919,133.75823392329275,173.29802844974557,169.13335291326493,107.67633497547206,104.52918763330871,172.107638105137,176.24056449235565
246,1717570685.0807745,124.12020793965696,131.04315564995272,173.51882711645464,167.49558298624828,108.40415751904818,103.65895665180096,171.7180598945037,178.74179612995195
247,1717570685.1307533,129.77655894128364,131.09046764284642,173.85085412748407,165.8336923493272,106.14243038407085,103.86760295561453,172.90159571584178,179.2667050771984
248,1717570685.1807656,132.9531869273831,131.29656668023054,174.01795024622822,164.87434216655052,106.14243038407085,103.86760295561453,173.904829407004,177.66817900256433
249,1717570685.230761,136.05440450352185,132.47260310760382,174.01795024622822,164.51100711903914,104.78867761416518,102.91625470786579,173.8681483751952,177.44776299781466
250,1717570685.2807586,139.88059004985192,134.30972280213493,172.34038334853682,165.12007650087355,104.72071112230488,104.08277495161613,172.95344708586137,176.44923398636286
251,1717570685.3307402,147.6388688679218,137.98699215235231,173.12081500176888,164.13343136383136,104.9721411144645,102.36730175997945,172.9167660540526,176.57108786371026
252,1717570685.3907359,151.85032628676322,139.04646313188965,173.85923374597203,162.223748856087,103.3551926235516,103.05398468179055,173.4305950132699,176.6951582187505
253,1717570685.4407334,156.98206761170576,135.87650126442338,173.56631508793265,162.31264051024246,102.58799754296444,102.16856462849228,172.37735545202264,178.77162376511944
254,1717570685.4907491,164.38901146632034,135.88511718787848,172.76307797403203,164.74882131753245,101.79691369938931,100.36036561758442,171.06592178443174,178.22988115071183
255,1717570685.530728,171.33491733820273,134.95984879458013,175.38879388727594,166.22582802408013,100.42320563147074,101.28563401088275,169.99641716568647,176.62611407683647
256,1717570685.5807242,176.25775768968515,135.6585431775636,176.48856568731196,166.32143135212596,99.56556770082993,101.33702034644409,171.57128867109967,175.25728445133572
257,1717570685.630722,179.33819699694465,136.64474523309508,175.42951353294396,167.78428086586914,99.27236184813948,102.44901447401554,169.54747134760683,174.59424598502176
258,1717570685.6807342,179.35625428582463,127.6239296887137,177.28362411601898,170.04580781346792,98.61055884508413,104.30710667953699,168.50654547739342,172.35136345168237
259,1717570685.7307167,176.6880080650152,124.61114218453042,177.0339591100129,170.91324775863836,97.92382725126039,104.30710667953699,168.34989301876016,171.26946744183687
260,1717570685.7807314,178.1888792078093,123.14234147014454,177.03606319655597,172.76016260337795,99.08876430740315,103.52521618380223,170.53247271254284,168.89445980794255
261,1717570685.8307257,178.66515775363624,124.06887707758852,179.08067179127707,175.91438322002512,100.10441227559477,101.78385279785834,171.4943003043381,166.96664367408619
262,1717570685.8807268,179.77338636486954,112.95117042507431,177.99483986662312,171.9357927053626,100.8124917165636,103.06042769073815,168.71534135738557,160.34617594194668
263,1717570685.9407036,178.64289637318595,116.35179243666218,179.12219668083736,176.67486502387558,102.69515749333091,103.8773706221769,165.22837850783247,166.5102225329751
264,1717570685.980703,179.24771440695793,127.43689674685811,179.60146786281518,178.87669728592456,102.0010795804125,104.32688696562565,161.23513670710372,167.35297558202726
265,1717570686.030699,178.10921664471957,125.60892850255308,179.25469199251012,177.75425743410491,102.7856097821696,103.54235676386855,160.29101034638126,171.79410962190636
266,1717570686.0807104,179.1786114073877,117.95657782962581,176.38938266312712,178.52659403384268,103.79948539601936,105.0684881594922,169.17262412534313,171.1611595264661
267,1717570686.1306918,178.8680682178818,132.02626891751987,176.71128118779367,174.7061209347934,104.58430999901125,104.2836635565003,170.07205336275547,175.95117810708706
268,1717570686.1807055,179.4153694792948,140.1300082248371,175.91438322002512,172.92000818638266,104.83196702066576,104.84652290446945,167.38361761007698,177.24101950369678
269,1717570686.2307043,179.93633804896157,136.80494196607344,174.3760630997691,175.76360520094119,106.60861806205718,104.02870752432756,169.28793753225835,176.10629244490286
270,1717570686.2806978,176.95589966319287,142.7447105464229,170.10294578779974,179.61460819226696,105.48882711293851,104.27973501733729,167.3934387174061,174.6402102171378
271,1717570686.3306937,177.53932599668084,141.5317380613748,171.03280993310068,179.42433464864752,105.06848815949222,103.84069549165565,169.38812577621954,173.50456763382476
272,1717570686.3806777,178.92676885894278,141.44411384388275,171.68684466000056,179.18154453831139,105.85788454179492,103.16501772751485,168.69521400755337,172.51911382047632
273,1717570686.4406867,179.6750746769785,138.36646066342982,171.57527584704906,178.91907581333933,104.72108562410568,101.84396555297229,167.09564824488731,174.30526801726168
274,1717570686.4906836,176.63353933657018,138.28555352090657,173.7034665496609,178.05576962405323,104.48976259388445,100.35602624927003,167.90090594778513,173.83846137462183
275,1717570686.5406802,173.01438916557802,132.2870332600671,176.36834995925193,177.79740183823418,105.6504654719474,101.30993247402023,172.873649857316,175.6206535065878
276,1717570686.5906625,173.14625493853632,129.4493505005059,174.63995908727912,178.03417302518415,105.60577298529172,101.6169321251931,172.8282878346129,174.54135805889743
277,1717570686.6306605,174.21403011991387,132.192102837981,173.3103501072523,178.87669728592456,104.67639313745002,102.62268383407127,171.54544410788387,174.41346590631852
278,1717570686.6806724,172.9388358686888,136.84761026599458,168.40100470746816,176.8448769849058,105.90384985845859,102.53202603075192,168.47307483236753,175.53590575813814
279,1717570686.740667,173.8828286285246,138.37649407187516,170.1580677181085,170.562489213835,104.14340084996627,103.34848227940847,168.3299051203747,178.15794575571073
280,1717570686.7806516,175.2363583092738,138.86852698427649,170.6583850140535,166.67332828011885,105.91692170611311,99.75333356916849,167.3052660151894,178.80142550741337
281,1717570686.830663,174.85820039116183,155.65029242883222,173.70605181104895,165.75562539949982,106.99384953079988,97.8584397070889,169.10029282766334,177.96163059288
282,1717570686.8806615,172.86288827878198,161.98945659643945,173.51000939114937,164.50312838767414,106.93332163869255,96.79991027468384,169.66311754196846,179.73438499952172
283,1717570686.9406548,174.27731149018413,160.84889123160758,167.61078519333225,162.32521593674448,106.87596852520281,95.43405854154048,165.72484822888433,179.6002684889513
284,1717570686.9906547,175.68306075123047,161.54859632988158,166.49921551763808,161.52023383717489,106.87596852520281,94.24762916059007,165.1303516735193,179.55910235791316
285,1717570687.0406535,174.52616493440746,162.7514805580284,170.0389612506155,163.28269392324265,107.06997331920294,95.00540490389164,167.30755729854366,178.72318808031096
286,1717570687.0806503,176.39300431174345,156.3706222693432,170.39170934727144,162.4044897107903,107.15493467625706,96.21922968879113,163.83463685869214,179.1605614662877
287,1717570687.1306443,176.16375187753135,154.76496015119764,170.63034579511358,163.46663044948014,106.56905825367785,97.22098908914802,165.6878703193031,178.41297213312322
288,1717570687.180641,172.41850238763382,150.05121999259094,173.44581940960725,163.74560062927526,108.67907882164442,97.36920744338272,167.27564431457762,178.9607347706158
289,1717570687.230641,171.42949740152883,146.1060337635534,178.078956129188,165.07869280093846,108.36671251594571,97.42821440451212,166.49541449641387,176.64866893207625
290,1717570687.2806346,168.34375742789618,142.7500364229193,178.07891749894372,172.06410133929802,108.39942757544993,98.23088072547569,168.96244086629133,171.61944109498114
291,1717570687.330621,167.79172477637854,133.87227597414127,176.09046764284642,169.32965759536356,108.26726294759982,102.63999508020277,166.35708522400992,170.62393332037965
292,1717570687.3806145,164.86182013576882,133.39399701071775,177.26203088508404,174.80060540287883,107.42543604030563,104.82379099552014,166.55266838404185,172.18885708480596
293,1717570687.4306278,164.900455180158,131.21683206613693,178.27828456966526,173.90826705296402,107.42543604030563,107.26498992136004,166.60471995229133,172.35021825561057
294,1717570687.4906068,166.09458430743683,131.26860300083953,177.29131305337336,171.86989764584402,107.17590361574675,108.79988515865264,166.51327505841368,172.5107102154452
295,1717570687.540619,161.47663183443925,131.6335393365702,177.20421855876336,170.7150946305233,106.88679112394404,108.43494882292202,165.97100090926506,172.83592722939497
296,1717570687.5806174,150.63744902110565,133.1020861652683,177.98876733736867,169.15969454566942,109.05770451012833,107.70042778866718,167.56341968116408,174.81443800588082
297,1717570687.6306036,145.06599103323467,132.71446352323088,178.29864539467388,171.60430596423035,110.89776549883887,107.35402463626133,167.20303927440503,174.2035440696076
298,1717570687.690595,139.4275084590663,132.71446352323088,175.13826785619702,171.9648105013449,112.69379494509236,107.35402463626133,167.5045796671957,173.90843897175975
299,1717570687.7405908,135.19675671115598,129.9111714088679,162.32791317545465,164.79461720416612,111.88686548998999,108.89037483815102,168.14463231879637,162.59201904240032
300,1717570687.7906022,132.65445014388084,131.47520766927596,164.66254293100164,173.89226258869837,110.71511744513796,108.63406454440104,168.62715892424697,166.3059627501208
301,1717570687.8405848,127.0565281894096,129.01817097845526,178.52700455837126,179.82478409509466,110.81264648325937,108.77548436442359,167.73483212097415,168.15986372530327
302,1717570687.8905818,124.7737793310444,138.01968479312472,163.55734371928534,168.11773764930155,112.3931341698292,104.80987471993618,165.96375653207352,175.36298653036664
303,1717570687.940581,124.37381529031039,146.36264246790185,163.99962016178853,164.16932661641349,112.81429531633422,101.55613750041925,168.0251986073468,176.8865612519428
304,1717570687.990575,121.94747945870802,152.47477425625564,166.77702824575516,164.49766559818423,112.81429531633422,100.63843461980025,167.41960325664962,176.94535002432303
305,1717570688.04058,118.5886511656178,153.26006203718188,168.55178353178093,165.95026247214565,113.68380858982489,99.38464835151586,167.92682746867123,177.0300435917033
306,1717570688.110569,121.4218448522504,157.06048701959034,171.2437684333233,165.99024556371054,112.81429531633422,97.0404822561054,168.78477903490804,176.88373765676775
307,1717570688.1805658,121.94747945870802,157.51685215088636,170.04121988264174,165.67843487595778,113.58823285038412,96.26654472205553,167.53056613437593,177.34185427945613
308,1717570688.2405624,119.43562316579292,155.97086692153977,168.87720604237623,167.93554745798627,113.68380858982489,98.15129945992697,167.99467076892662,176.14492640382485
309,1717570688.2905614,120.17893192908163,153.10925391597868,168.4235774499214,169.4567536053137,114.53986027374401,96.980452031168,168.0523552487002,174.058897245556
310,1717570688.3405585,121.24975638386859,154.67679290008329,166.094355607942,163.76115837030773,113.74505651454979,96.78464938538434,165.4566433306624,178.63281850545687
311,1717570688.4005535,124.90117373101556,157.2580994973888,166.93469935975222,162.66189085763853,112.45644507506638,95.68780970482379,165.49616154851566,178.63281850545687
312,1717570688.4405496,124.90117373101556,158.77021456355774,156.5927798284352,153.434948822922,112.42287988879886,95.72137489109133,162.2509537979296,175.0034000786036
313,1717570688.49055,128.56307939914467,157.8142953163342,158.26514383429426,149.56484150519267,111.57654494418938,94.58854219215459,163.79601977559,172.23874949988422
314,1717570688.530564,132.67579930522064,159.36245301531218,159.93174715133918,149.6973192795119,110.35018359539272,95.4271207682857,164.1047316274187,170.34855228802823
315,1717570688.5805411,140.5686146529285,160.48489587551228,164.4212575738822,148.74119217448495,108.30039271153402,96.18934315471148,166.9159866671619,169.08392194145418
316,1717570688.6305368,146.78581656732212,160.57109344687092,168.31797190258015,145.61965527615513,108.24303959804428,97.325317076077,168.1813503325728,166.6428772857011
317,1717570688.6905324,151.33115187607095,157.8650835656116,172.40535663140858,149.4593951503185,108.18403263691485,98.46065126096988,170.15961406551347,167.86175252083243
318,1717570688.7305303,152.34612503897057,156.58177174895664,174.92039213998544,156.1846058262579,109.7571319728696,99.80469633822912,173.77462930181034,172.48479086378507
319,1717570688.7805421,154.9043988769217,155.3071686629938,178.96632294080362,161.79201390526848,109.31440034035727,99.74396307762487,175.19044415156415,174.71816828920464
320,1717570688.8405225,158.47774544915333,152.96702636258013,178.51819300706205,161.6408893584845,108.02796118065375,101.75228787692782,176.41758891501476,176.68221883166515
321,1717570688.89053,162.3476426359188,150.01836063115067,177.8354886449388,165.6997225508144,107.12389475291155,102.85774461593775,177.66074773784285,179.70370192369143
322,1717570688.940538,163.27398620892305,153.7497576303111,177.76687533359183,165.42578380196127,107.04903097210982,102.93260839673951,177.60887289505655,179.46202726988773
323,1717570688.990515,164.18982652387226,152.65012421993012,177.3974377975002,166.56897112931836,106.13319065716061,104.03224180712047,175.6617332085718,176.91565859685096
324,1717570689.050511,164.87129207807186,150.948769614604,176.18592516570965,166.3893232996843,105.2058219796903,104.03224180712047,174.45022057678125,174.0025994260845
325,1717570689.0905132,162.3398639364042,150.45536526043026,176.18592516570965,167.4686813004253,105.2058219796903,105.12529465141398,173.87220266788543,173.48873984710727
326,1717570689.1405065,163.34179531454842,144.7607350280205,173.4962713825898,168.2341634133366,104.26720082938519,106.21103786153049,174.6480418518891,177.07518050419054
327,1717570689.1905184,164.26863533398276,141.05780390853687,174.02627636165292,173.54118362128133,104.52784885671225,106.72904956137953,174.0959428995961,172.70976739529934
328,1717570689.240516,165.59226790549772,140.82413563016095,179.11488281212152,174.40066066347944,105.38996378125854,106.10060291520915,172.34508871305326,171.98960744070837
329,1717570689.2905118,165.59226790549772,139.41077524727814,176.23287608077806,179.85979853550626,107.11971556194726,104.1371828561445,172.31563678827342,169.47853535912296
330,1717570689.3405092,166.87959684702275,140.28678923639612,179.28845146439264,178.69498015627187,105.87117861145701,104.09839086510968,169.70223320245867,169.2133906070619
331,1717570689.3904927,168.5563033032174,144.60233333732253,176.43699229079886,176.4677054161091,106.074074398551,103.47810297616218,167.36988070906517,172.1785144261424
332,1717570689.4404871,171.79212941465593,141.66665989090134,179.511695520074,176.0280709569085,104.11782963603923,103.45297324991697,164.95043382777,174.15343336906304
333,1717570689.5004973,173.03930060625618,137.61670232548843,175.33212182222266,177.308075639443,104.94741655766882,103.76250606753251,167.683485273905,173.59665579349965
334,1717570689.5404983,173.77332640069946,139.73812018706306,165.08092307140527,177.03606319655597,104.21339076322549,105.47597138489834,166.31860230307606,175.74574404201348
335,1717570689.6004918,175.2578855677015,140.57629328497993,169.0212533143952,178.37779921656713,102.93907297491322,106.30374200118229,167.35129546452097,174.29310415951693
336,1717570689.6404743,178.59500654018188,136.09585363519474,177.20469953972028,179.6147315929038,101.11386170218833,106.2915332266999,172.17939243177617,173.58405363162254
337,1717570689.6904707,179.32539626044098,133.34451346088068,174.75566188928485,178.64591987267255,100.05521156840074,104.86655895418448,171.73526668286445,173.29782305576867
338,1717570689.7404835,179.7031333326753,131.98721249581666,169.00201968584105,178.5543565794438,100.83829528769935,103.49240449194554,171.4208079923031,174.39242926391685
339,1717570689.79048,179.22018216459722,137.11095195988483,168.7999798210229,175.76747767122023,99.8193006387579,102.90740867126584,172.04202782372127,172.62474383458178
340,1717570689.8404639,175.3893506813394,141.05898772397833,167.3609375593699,176.0059878641028,101.91217847324647,103.21778800623787,172.70933617955632,173.35813669565013
341,1717570689.8904755,174.31161548430978,139.13597816887614,176.68527833236158,173.9458081058852,103.00177369484548,104.32375256405459,178.2591698445401,172.3210361926313
342,1717570689.9404721,174.68833742669213,138.9646547228561,179.09777883846985,174.169697067636,102.78670144918675,105.41768044757157,178.84758051827228,174.0351550617932
343,1717570689.9904568,172.31992887802824,140.80769485409826,177.71725312799705,175.1860964170429,103.83714105265692,105.41768044757157,178.52639825835502,175.1568290368983
344,1717570690.0404537,169.6906356492442,140.4805610054828,173.3497996833408,173.2804203377061,105.142801709926,105.744814296187,176.8975733178293,175.11531036335887
345,1717570690.0904484,169.6906356492442,140.4805610054828,172.3046642693798,169.44241346168337,105.142801709926,105.744814296187,176.25742364830577,173.4227423078377
346,1717570690.1404445,168.3486666412211,140.22236716352376,169.33021719550334,177.03741908961987,108.1683633688283,102.62795113869305,177.02016951232173,178.1159497689082
347,1717570690.1904395,169.79808557379678,139.91521747339448,169.8244891569568,176.47401231814692,108.20601666867374,102.8974475289769,179.63632711441497,177.18693205610137
348,1717570690.2504356,168.7410877970119,137.52082790771016,168.70118644288135,177.341374479053,110.11583242576496,100.61965527615513,179.71840982669224,178.55931617045675
349,1717570690.3004336,166.66229880855997,137.52082790771016,171.0273733851036,177.25920940581742,112.29948659936778,100.51479009100422,179.72651386933313,178.35340230581468
350,1717570690.3504305,167.85448139269295,143.34309683586739,171.40243624506377,179.28828779396432,112.29948659936778,99.3859552943436,178.89994620280888,179.90224955704016
351,1717570690.3904421,168.9871327959798,153.53396216821773,173.68226837818975,179.20427644726072,112.29948659936778,98.01316727672247,176.69587002824113,179.37949235216607
352,1717570690.450426,172.8452813315645,156.662003971872,172.97440607401307,179.52236530883602,110.54197898844208,96.68252034480946,176.26860300083953,178.46103994108705
353,1717570690.4904373,176.31937782696954,152.55456687932832,174.37537195855407,179.82596678036998,108.58794119498758,97.56142842766695,175.37342929062848,175.99380520615964
354,1717570690.540421,178.82936793365369,145.70768647479397,175.5247429615395,176.0010261560532,106.36334731429105,98.49116080905804,175.9730642362822,177.68853454480472
355,1717570690.5904331,175.94740371536074,142.11858801060126,175.6268246776306,172.70686410443608,103.27546997714629,101.3034067588419,175.65809542750006,177.25746420609477
356,1717570690.6504295,174.21760767763593,141.4987015506237,175.7761634226779,171.16845976088192,103.52060795030353,100.2256715618123,175.12738282872573,176.24886625359645
357,1717570690.6904247,176.16836054960964,134.41406981320648,176.75577516222424,169.1576691725743,102.89273366204569,103.27546997714632,173.24935942910878,175.0109235997155
358,1717570690.7404246,179.10744078447163,132.27368900609375,165.6909805905246,167.5827348744888,103.12290985899627,105.77194805685482,172.16681829286736,175.43483554570315
359,1717570690.7804039,178.95457260893667,129.25296689740316,160.8321880228036,162.18179470810298,103.26162074145388,109.27111371639634,171.8184189719036,177.6621463434183
360,1717570690.8304067,177.1260521816885,128.7175079118386,161.51357250313757,166.25566855406797,105.91051718042112,108.37724916517345,171.86311145855925,175.6747103940604
361,1717570690.880399,169.2689339768437,127.25447600326422,152.49854843726183,161.92852986456532,105.39967022357968,109.27111371639634,169.1626566394223,177.0339591100129
362,1717570690.9403934,164.68043162838487,127.53480914387859,153.73542076082674,158.4212825941575,105.66541394698834,110.39574232306416,170.10897008787703,178.19349634862874
363,1717570690.9804094,157.14780049840158,125.8440694142451,157.46321248940717,158.1244159268328,106.47447702952272,110.91965254011592,171.90990865855318,177.75862212260262
364,1717570691.0303888,149.23894819813282,125.61123866676576,159.1793511007369,157.0890627402879,109.91121384639837,109.7291110407327,172.4706155462614,176.7493708176929
365,1717570691.0903842,138.93289627223055,123.19100503986442,158.93116411760735,157.18990846374217,111.91354540987034,110.57853259041454,172.22474420963778,176.0698244542745
366,1717570691.1303883,130.18644910629348,119.90893461959544,158.18046696787664,160.31489241815774,114.17503532407254,110.52809800860277,172.0392860053038,172.54686851156964
367,1717570691.1803982,121.64465903709258,119.90893461959544,157.89394434806775,156.96163963358873,114.55045238920742,111.45463361604675,171.08074948569816,172.54686851156964
368,1717570691.2403946,121.13310317050555,121.9247262899469,156.65367161576657,155.81147307871208,114.20224526941443,111.5154096345567,169.995889879062,172.37004906589794
369,1717570691.280373,117.10154747820836,121.23921488820875,154.75853804250343,154.6070774438571,115.08478054286404,109.81497700590606,168.42729450117056,173.0097306417402
370,1717570691.3403687,116.4862399757331,124.83699642144114,155.5575498751548,151.16711172359376,115.5335017474705,109.66905824528087,167.73713766053473,173.7656238587872
371,1717570691.3803692,115.174352193229,127.50414236027012,155.07822947741482,150.53668505204172,114.66686417546367,109.19307179074994,168.52381573069457,174.01891920031414
